Tone,Date,Newspaper
-0.030176899,"September 18, 2018",GT
0.003067485,"September 18, 2018",GT
0.03900156,"September 18, 2018",GT
0.012716763,"September 19, 2018",GT
0.007109005,"September 19, 2018",GT
0.015849057,"September 19, 2018",GT
-0.024930748,"September 19, 2018",GT
0.00477327,"September 19, 2018",GT
0.028169014,"September 19, 2018",GT
-0.01419214,"September 20, 2018",GT
0.013953488,"September 20, 2018",GT
0.040669856,"September 20, 2018",GT
0.000719424,"September 20, 2018",GT
0.050287356,"September 20, 2018",GT
-0.038888889,"September 21, 2018",GT
0.001923077,"September 21, 2018",GT
0.01171875,"September 21, 2018",GT
-0.038391225,"September 21, 2018",GT
0.049356223,"September 21, 2018",GT
-0.006711409,"September 25, 2018",GT
-0.002766252,"September 25, 2018",GT
0.010638298,"September 25, 2018",GT
0.018518519,"September 25, 2018",GT
0.019906323,"September 26, 2018",GT
0.02676399,"September 26, 2018",GT
0.004608295,"September 26, 2018",GT
-0.011235955,"September 27, 2018",GT
0.008902077,"September 27, 2018",GT
-0.022959184,"September 27, 2018",GT
0.030944625,"September 27, 2018",GT
0.028358209,"September 27, 2018",GT
0.017857143,"September 28, 2018",GT
0.051851852,"September 28, 2018",GT
-0.055408971,"September 28, 2018",GT
0.011695906,"September 28, 2018",GT
0.045655376,"September 28, 2018",GT
0.029239766,"September 28, 2018",GT
0.058690745,"September 28, 2018",GT
-0.012232416,"September 29, 2018",GT
0.016194332,"September 29, 2018",GT
-0.031161473,"September 29, 2018",GT
0.026246719,"September 29, 2018",GT
0.014405762,"September 29, 2018",GT
0.036827195,"September 30, 2018",GT
0.01511879,"September 30, 2018",GT
-0.034313725,"October 8, 2018",GT
0.045375218,"October 8, 2018",GT
-0.008247423,"October 8, 2018",GT
0.01981982,"October 8, 2018",GT
-0.023076923,"October 9, 2018",GT
-0.064516129,"October 9, 2018",GT
0.021778584,"October 10, 2018",GT
-0.018965517,"October 10, 2018",GT
0.011034483,"October 10, 2018",GT
-0.034852547,"October 10, 2018",GT
0.072649573,"October 10, 2018",GT
-0.022123894,"October 10, 2018",GT
0.003989362,"October 10, 2018",GT
0,"October 11, 2018",GT
0.01345895,"October 11, 2018",GT
0.021978022,"October 12, 2018",GT
-0.023415978,"October 12, 2018",GT
0.008219178,"October 12, 2018",GT
-0.003816794,"October 12, 2018",GT
-0.016853933,"October 13, 2018",GT
-0.01369863,"October 13, 2018",GT
0.048421053,"October 13, 2018",GT
0.046195652,"October 15, 2018",GT
0.006535948,"October 15, 2018",GT
-0.015730337,"October 15, 2018",GT
0.046511628,"October 15, 2018",GT
-0.007575758,"October 15, 2018",GT
0.032697548,"October 15, 2018",GT
0.051787916,"October 15, 2018",GT
0.031073446,"October 15, 2018",GT
0.011090573,"October 17, 2018",GT
0.015706806,"October 17, 2018",GT
-0.0626703,"October 17, 2018",GT
-0.017921147,"October 17, 2018",GT
-0.005082592,"October 18, 2018",GT
-0.002824859,"October 18, 2018",GT
-0.005847953,"October 18, 2018",GT
0.043010753,"October 18, 2018",GT
-0.017786561,"October 19, 2018",GT
-0.024767802,"October 19, 2018",GT
0.016949153,"October 19, 2018",GT
-0.023945268,"October 19, 2018",GT
-0.002277904,"October 22, 2018",GT
0.005154639,"October 22, 2018",GT
0.032951289,"October 22, 2018",GT
0.03654485,"October 22, 2018",GT
-0.009933775,"October 23, 2018",GT
-0.017994859,"October 24, 2018",GT
0.03894081,"October 24, 2018",GT
0.000987167,"October 25, 2018",GT
0.037900875,"October 25, 2018",GT
0.038216561,"October 25, 2018",GT
0.025684932,"October 25, 2018",GT
0.031390135,"October 26, 2018",GT
-0.033962264,"October 26, 2018",GT
0.020408163,"October 26, 2018",GT
-0.022818792,"October 31, 2018",GT
0.044235925,"October 31, 2018",GT
0.001628664,"October 31, 2018",GT
0.007772021,"October 31, 2018",GT
0.053097345,"November 1, 2018",GT
-0.011188811,"November 2, 2018",GT
0.040723982,"November 2, 2018",GT
0.027303754,"November 2, 2018",GT
0.019157088,"November 2, 2018",GT
0.008032129,"November 3, 2018",GT
0.020539153,"November 4, 2018",GT
0.035135135,"November 4, 2018",GT
0.056737589,"November 4, 2018",GT
-0.013612565,"November 5, 2018",GT
0.028257457,"November 5, 2018",GT
0.017015707,"November 6, 2018",GT
0.005560704,"November 6, 2018",GT
0.056603774,"November 6, 2018",GT
0.050980392,"November 6, 2018",GT
0.013605442,"November 6, 2018",GT
-0.011278195,"November 7, 2018",GT
0.02247191,"November 7, 2018",GT
0.038647343,"November 7, 2018",GT
-0.001508296,"November 7, 2018",GT
-0.00257732,"November 7, 2018",GT
-0.02292769,"November 8, 2018",GT
0.023972603,"November 8, 2018",GT
-0.028490028,"November 8, 2018",GT
-0.023026316,"November 8, 2018",GT
-0.008064516,"November 8, 2018",GT
0.009389671,"November 8, 2018",GT
-0.046391753,"November 8, 2018",GT
0.044191919,"November 8, 2018",GT
0,"November 8, 2018",GT
-0.031806616,"November 8, 2018",GT
0.00660066,"November 10, 2018",GT
0.018803419,"November 10, 2018",GT
0.005649718,"November 10, 2018",GT
0.026086957,"November 11, 2018",GT
0.020408163,"November 12, 2018",GT
0.031468531,"November 12, 2018",GT
0.023774146,"November 13, 2018",GT
0.031301483,"November 13, 2018",GT
0.0041841,"November 13, 2018",GT
0.064189189,"November 13, 2018",GT
0.004065041,"November 14, 2018",GT
-0.01734104,"November 15, 2018",GT
0.003875969,"November 18, 2018",GT
0.003558719,"November 18, 2018",GT
0.042813456,"November 18, 2018",GT
-0.003284072,"November 18, 2018",GT
-0.027096774,"November 18, 2018",GT
0.045217391,"November 18, 2018",GT
0.009446694,"November 19, 2018",GT
0.038720539,"November 19, 2018",GT
0.026415094,"November 19, 2018",GT
0.052005944,"November 20, 2018",GT
0.016871166,"November 20, 2018",GT
0,"November 20, 2018",GT
-0.003030303,"November 21, 2018",GT
-0.002824859,"November 21, 2018",GT
0.006849315,"November 21, 2018",GT
0.005736138,"November 22, 2018",GT
0.018302829,"November 25, 2018",GT
-0.022151899,"November 25, 2018",GT
0.004225352,"November 25, 2018",GT
-0.007462687,"November 26, 2018",GT
0.074257426,"November 26, 2018",GT
-0.005291005,"November 26, 2018",GT
-0.002857143,"November 27, 2018",GT
0.043103448,"November 28, 2018",GT
0.018813314,"November 28, 2018",GT
-0.010075567,"November 28, 2018",GT
-0.02504817,"November 29, 2018",GT
0.003896104,"November 29, 2018",GT
0.028947368,"November 29, 2018",GT
-0.008865248,"November 29, 2018",GT
0.04145937,"December 2, 2018",GT
0.002347418,"December 2, 2018",GT
0.059336824,"December 2, 2018",GT
0.021311475,"December 3, 2018",GT
0.022535211,"December 3, 2018",GT
0.003861004,"December 3, 2018",GT
0.041036717,"December 3, 2018",GT
0.020689655,"December 3, 2018",GT
0.001715266,"December 4, 2018",GT
0.012834225,"December 4, 2018",GT
0.022613065,"December 4, 2018",GT
-0.010033445,"December 5, 2018",GT
-0.011150235,"December 6, 2018",GT
0.0502693,"December 6, 2018",GT
-0.042316258,"December 6, 2018",GT
-0.037117904,"December 6, 2018",GT
-0.02173913,"December 6, 2018",GT
0.004966887,"December 6, 2018",GT
-0.013941698,"December 9, 2018",GT
-0.008526188,"December 9, 2018",GT
0.023890785,"December 9, 2018",GT
0.006791171,"December 9, 2018",GT
-0.003831418,"December 10, 2018",GT
0.006042296,"December 9, 2018",GT
0.018891688,"December 10, 2018",GT
0.039084843,"December 10, 2018",GT
0.024050633,"December 10, 2018",GT
-0.006134969,"December 10, 2018",GT
0.002178649,"December 10, 2018",GT
-0.002475248,"December 11, 2018",GT
0.009090909,"December 12, 2018",GT
-0.006410256,"December 12, 2018",GT
0.020348837,"December 13, 2018",GT
-0.038854806,"December 13, 2018",GT
0.068085106,"December 13, 2018",GT
0.020618557,"December 18, 2018",GT
0.030120482,"December 18, 2018",GT
0.008888889,"December 16, 2018",GT
-0.006443299,"December 16, 2018",GT
-0.037433155,"December 16, 2018",GT
0.009448819,"December 16, 2018",GT
-0.009009009,"December 18, 2018",GT
-0.011976048,"December 18, 2018",GT
0.002512563,"December 19, 2018",GT
-0.016627078,"December 19, 2018",GT
-0.013661202,"December 19, 2018",GT
0.019548872,"December 19, 2018",GT
-0.005509642,"December 20, 2018",GT
0.004484305,"December 20, 2018",GT
0.009661836,"December 20, 2018",GT
-0.047131148,"December 22, 2018",GT
-0.003205128,"December 23, 2018",GT
-0.009762901,"December 23, 2018",GT
0.016140351,"December 24, 2018",GT
0.007109005,"December 24, 2018",GT
-0.015384615,"December 24, 2018",GT
-0.001152074,"December 24, 2018",GT
-0.038410596,"December 24, 2018",GT
-0.011128776,"December 25, 2018",GT
0.012195122,"December 25, 2018",GT
-0.001242236,"December 25, 2018",GT
-0.012738854,"December 25, 2018",GT
0.028132992,"December 25, 2018",GT
0.005714286,"December 26, 2018",GT
0.001477105,"December 26, 2018",GT
-0.038076152,"December 28, 2018",GT
0.034770515,"December 28, 2018",GT
0.039805825,"December 28, 2018",GT
-0.017152659,"December 28, 2018",GT
0.02058319,"January 1, 2019",GT
0.035343035,"January 1, 2019",GT
0.013079667,"January 1, 2019",GT
0.03255814,"January 4, 2019",GT
0.049342105,"January 4, 2019",GT
0.005084746,"January 4, 2019",GT
0.037800687,"January 4, 2019",GT
0.023845007,"January 3, 2019",GT
0.032394366,"January 3, 2019",GT
0.005617978,"January 3, 2019",GT
0.001564945,"January 3, 2019",GT
-0.023376623,"January 3, 2019",GT
-0.037914692,"January 5, 2019",GT
0.021226415,"January 6, 2019",GT
-0.002857143,"January 6, 2019",GT
0.010204082,"January 6, 2019",GT
-0.039421813,"January 6, 2019",GT
0.003816794,"January 7, 2019",GT
0.030188679,"January 7, 2019",GT
0.017735334,"January 9, 2019",GT
0.018995929,"January 8, 2019",GT
-0.006925208,"January 8, 2019",GT
0.038961039,"January 8, 2019",GT
-0.006349206,"January 8, 2019",GT
0.010460251,"January 8, 2019",GT
-0.035816619,"January 9, 2019",GT
0.013232514,"January 9, 2019",GT
0.00375,"January 9, 2019",GT
0.011787819,"January 10, 2019",GT
-0.011164274,"January 10, 2019",GT
0.047911548,"January 10, 2019",GT
0.022756005,"January 10, 2019",GT
0.023323615,"January 10, 2019",GT
0.039634146,"January 10, 2019",GT
-0.017482517,"January 10, 2019",GT
0.023622047,"January 13, 2019",GT
0.008108108,"January 13, 2019",GT
0.049872123,"January 13, 2019",GT
0.000990099,"January 30, 2019",GT
-0.01965602,"January 30, 2019",GT
0.00280112,"January 30, 2019",GT
0.011873351,"January 30, 2019",GT
0.03968254,"January 15, 2019",GT
0.020408163,"January 15, 2019",GT
0.0221843,"January 16, 2019",GT
-0.022701476,"January 18, 2019",GT
-0.035656402,"January 17, 2019",GT
0.015736767,"January 17, 2019",GT
0.002398082,"January 17, 2019",GT
0.003344482,"January 17, 2019",GT
0.017821782,"January 17, 2019",GT
-0.005279831,"January 17, 2019",GT
0.041262136,"January 20, 2019",GT
-0.00591716,"January 20, 2019",GT
0.015576324,"January 21, 2019",GT
0.026706231,"January 21, 2019",GT
0.03902439,"January 21, 2019",GT
0.003683241,"January 22, 2019",GT
0.013586957,"January 22, 2019",GT
0.026874116,"January 22, 2019",GT
-0.014347202,"January 22, 2019",GT
0.023498695,"January 22, 2019",GT
-0.01946472,"January 24, 2019",GT
-0.015706806,"January 24, 2019",GT
-0.030612245,"January 24, 2019",GT
0.013615734,"January 24, 2019",GT
-0.003231018,"January 24, 2019",GT
-0.024647887,"January 27, 2019",GT
0.021001616,"January 27, 2019",GT
-0.035338346,"January 29, 2019",GT
0.04985755,"January 29, 2019",GT
0.058495822,"January 29, 2019",GT
-0.024113475,"January 30, 2019",GT
0.011221945,"January 30, 2019",GT
0.027504912,"January 30, 2019",GT
-0.07,"January 30, 2019",GT
-0.011464968,"January 31, 2019",GT
0.037142857,"February 1, 2019",GT
0.055555556,"January 31, 2019",GT
0.028301887,"January 31, 2019",GT
0.037433155,"February 1, 2019",GT
0.00462963,"February 1, 2019",GT
0.042630938,"February 1, 2019",GT
-0.02,"February 1, 2019",GT
-0.02,"February 1, 2019",GT
0.014023732,"February 2, 2019",GT
0.00397351,"February 10, 2019",GT
0.013953488,"February 10, 2019",GT
0.042659975,"February 10, 2019",GT
-0.024,"February 11, 2019",GT
0.006830601,"February 11, 2019",GT
0.005089059,"February 14, 2019",GT
0.025510204,"February 14, 2019",GT
0.009242144,"February 14, 2019",GT
0.007407407,"February 14, 2019",GT
0.024691358,"February 14, 2019",GT
0.008561644,"February 15, 2019",GT
0.03638814,"February 17, 2019",GT
0.009641873,"February 17, 2019",GT
0.01002004,"February 19, 2019",GT
0.008928571,"February 19, 2019",GT
0.047457627,"February 19, 2019",GT
0.019607843,"February 19, 2019",GT
-0.001466276,"February 20, 2019",GT
0.008196721,"February 20, 2019",GT
0.075949367,"February 20, 2019",GT
-0.042253521,"February 20, 2019",GT
-0.004395604,"February 21, 2019",GT
-0.007220217,"February 21, 2019",GT
0.026737968,"February 21, 2019",GT
0.01,"February 24, 2019",GT
-0.0078125,"February 25, 2019",GT
0.012716763,"February 25, 2019",GT
0.037433155,"February 25, 2019",GT
0.034682081,"February 25, 2019",GT
0.007173601,"February 26, 2019",GT
0.02663707,"February 26, 2019",GT
-0.003184713,"February 27, 2019",GT
-0.008962868,"February 27, 2019",GT
0.003759398,"February 27, 2019",GT
0.032786885,"February 27, 2019",GT
-0.019969278,"February 27, 2019",GT
0.006097561,"February 28, 2019",GT
0.01462766,"March 3, 2019",GT
0.020224719,"March 4, 2019",GT
0.055350554,"March 5, 2019",GT
0.030674847,"March 5, 2019",GT
0,"March 5, 2019",GT
0.039665971,"March 5, 2019",GT
0.031862745,"March 5, 2019",GT
-0.031700288,"March 5, 2019",GT
0.027467811,"March 6, 2019",GT
0.014450867,"March 6, 2019",GT
-0.005134788,"March 6, 2019",GT
-0.004716981,"March 6, 2019",GT
0.024469821,"March 6, 2019",GT
0.022312373,"March 6, 2019",GT
0.039653036,"March 7, 2019",GT
0.025099075,"March 7, 2019",GT
0.041025641,"March 9, 2019",GT
0.039215686,"March 9, 2019",GT
0.009380863,"March 11, 2019",GT
0.022339028,"March 11, 2019",GT
0.055335968,"March 11, 2019",GT
0.045622688,"March 11, 2019",GT
-0.026751592,"March 11, 2019",GT
0.058295964,"March 11, 2019",GT
0.022119816,"March 12, 2019",GT
0.028333333,"March 12, 2019",GT
0.013618677,"March 13, 2019",GT
0.03125,"March 13, 2019",GT
0.012430939,"March 14, 2019",GT
0.012987013,"March 14, 2019",GT
0.052192067,"March 14, 2019",GT
0.075862069,"March 14, 2019",GT
0.008849558,"March 14, 2019",GT
-0.012629162,"March 15, 2019",GT
0.027559055,"March 18, 2019",GT
-0.006858711,"March 18, 2019",GT
0.015228426,"March 18, 2019",GT
0.042553191,"March 19, 2019",GT
0.021961933,"March 20, 2019",GT
-0.003846154,"March 20, 2019",GT
0.047297297,"March 20, 2019",GT
0.023112481,"March 21, 2019",GT
0.051873199,"March 21, 2019",GT
0.012145749,"March 21, 2019",GT
0.006045949,"March 22, 2019",GT
-0.002777778,"March 22, 2019",GT
0.03511236,"March 22, 2019",GT
0.040582726,"March 23, 2019",GT
0.014230272,"March 25, 2019",GT
0.046153846,"March 25, 2019",GT
0.066561014,"March 25, 2019",GT
0.046268657,"March 26, 2019",GT
0.03113325,"March 26, 2019",GT
0.018518519,"March 26, 2019",GT
0.049281314,"March 26, 2019",GT
0.020325203,"March 27, 2019",GT
0.02540107,"March 27, 2019",GT
-0.012531328,"March 27, 2019",GT
0.035114504,"March 28, 2019",GT
0.066450567,"March 28, 2019",GT
0.010548523,"March 28, 2019",GT
0.023706897,"March 28, 2019",GT
-0.007172131,"March 28, 2019",GT
0,"March 29, 2019",GT
0.001410437,"March 31, 2019",GT
0.00872093,"March 31, 2019",GT
0.012077295,"March 31, 2019",GT
0.03626943,"March 31, 2019",GT
0.047435897,"March 31, 2019",GT
0.027845036,"March 31, 2019",GT
0.020300088,"March 31, 2019",GT
-0.003957784,"March 31, 2019",GT
0.021865889,"April 2, 2019",GT
0.004549591,"April 3, 2019",GT
0.002364066,"April 3, 2019",GT
0.00204499,"April 3, 2019",GT
-0.023776224,"April 3, 2019",GT
-0.003529412,"April 4, 2019",GT
0.003968254,"April 4, 2019",GT
0.002717391,"April 4, 2019",GT
0.012195122,"April 9, 2019",GT
0.040697674,"April 9, 2019",GT
-0.022633745,"April 10, 2019",GT
0.005319149,"April 10, 2019",GT
-0.001542615,"April 10, 2019",GT
-0.005284016,"April 15, 2019",GT
-0.022670025,"April 16, 2019",GT
0.025677603,"April 16, 2019",GT
-0.003460208,"April 16, 2019",GT
0.050480769,"April 16, 2019",GT
0.005134788,"April 17, 2019",GT
0.011904762,"April 17, 2019",GT
0.014742015,"April 17, 2019",GT
0.00887574,"April 17, 2019",GT
0.018789144,"April 17, 2019",GT
-0.013353116,"April 18, 2019",GT
0.03220339,"April 18, 2019",GT
0.037583893,"April 18, 2019",GT
0.015286624,"April 18, 2019",GT
0.009057971,"April 18, 2019",GT
0.051454139,"April 18, 2019",GT
0.010016694,"April 21, 2019",GT
0.019145803,"April 21, 2019",GT
0.044217687,"April 22, 2019",GT
-0.004836759,"April 22, 2019",GT
0.003683241,"April 24, 2019",GT
0.02994012,"April 24, 2019",GT
0.036674817,"April 25, 2019",GT
0.014705882,"April 26, 2019",GT
0.03861518,"April 29, 2019",GT
-0.012605042,"April 30, 2019",GT
-0.019257221,"April 30, 2019",GT
0.015235457,"April 30, 2019",GT
-0.001503759,"May 6, 2019",GT
0.004385965,"May 7, 2019",GT
-0.011677282,"May 7, 2019",GT
0.013157895,"May 7, 2019",GT
-0.01542777,"May 8, 2019",GT
0.008830022,"May 8, 2019",GT
-0.002849003,"May 8, 2019",GT
0.010416667,"May 8, 2019",GT
0.038732394,"May 8, 2019",GT
-0.002392344,"May 8, 2019",GT
0.007722008,"May 8, 2019",GT
-0.013736264,"May 9, 2019",GT
0.015384615,"May 9, 2019",GT
-0.008928571,"May 9, 2019",GT
-0.043478261,"May 9, 2019",GT
0.012121212,"May 9, 2019",GT
-0.004914005,"May 9, 2019",GT
0.010126582,"May 10, 2019",GT
0.006430868,"May 10, 2019",GT
0.029282577,"May 10, 2019",GT
0.035598706,"May 10, 2019",GT
0.037037037,"May 10, 2019",GT
0.003351955,"May 13, 2019",GT
-0.008130081,"May 13, 2019",GT
0.009698276,"May 13, 2019",GT
0,"May 13, 2019",GT
0.027287319,"May 13, 2019",GT
0.003289474,"May 13, 2019",GT
0,"May 14, 2019",GT
-0.018927445,"May 14, 2019",GT
-0.005952381,"May 14, 2019",GT
0.006423983,"May 14, 2019",GT
0.02,"May 14, 2019",GT
-0.011173184,"May 14, 2019",GT
-0.011173184,"May 14, 2019",GT
-0.008505468,"May 15, 2019",GT
-0.01627907,"May 15, 2019",GT
-0.03956044,"May 15, 2019",GT
-0.005873715,"May 15, 2019",GT
-0.011928429,"May 15, 2019",GT
-0.005970149,"May 15, 2019",GT
-0.00525394,"May 15, 2019",GT
0.012016021,"May 15, 2019",GT
-0.015625,"May 15, 2019",GT
0.024077047,"May 15, 2019",GT
-0.006578947,"May 15, 2019",GT
0.027777778,"May 15, 2019",GT
-0.012411348,"May 16, 2019",GT
-0.014830508,"May 16, 2019",GT
0.006568144,"May 16, 2019",GT
-0.028776978,"May 16, 2019",GT
0.024271845,"May 16, 2019",GT
-0.025773196,"May 17, 2019",GT
0.018495684,"May 17, 2019",GT
0.005758157,"May 17, 2019",GT
0,"May 17, 2019",GT
-0.025974026,"May 17, 2019",GT
-0.031437126,"May 17, 2019",GT
0.041031653,"May 17, 2019",GT
0.035343035,"May 17, 2019",GT
0.035714286,"May 17, 2019",GT
-0.018181818,"May 17, 2019",GT
0.03125,"May 18, 2019",GT
-0.006297229,"May 18, 2019",GT
0.020856202,"May 18, 2019",GT
0.007163324,"May 20, 2019",GT
-0.031506849,"May 20, 2019",GT
0.010706638,"May 20, 2019",GT
-0.002881844,"May 20, 2019",GT
0.014285714,"May 20, 2019",GT
0.00456621,"May 20, 2019",GT
-0.006,"May 20, 2019",GT
0.001345895,"May 20, 2019",GT
0.01958042,"May 20, 2019",GT
0.04679803,"May 20, 2019",GT
0.043010753,"May 20, 2019",GT
0.034161491,"May 21, 2019",GT
0,"May 22, 2019",GT
0.015069968,"May 21, 2019",GT
0.002145923,"May 21, 2019",GT
-0.009638554,"May 21, 2019",GT
0.001984127,"May 21, 2019",GT
-0.011764706,"May 22, 2019",GT
0.042272127,"May 22, 2019",GT
-0.00408998,"May 22, 2019",GT
0.050847458,"May 22, 2019",GT
-0.002444988,"May 22, 2019",GT
-0.002444988,"May 22, 2019",GT
0.022759602,"May 22, 2019",GT
0.01610306,"May 22, 2019",GT
0,"May 23, 2019",GT
-0.034979424,"May 23, 2019",GT
0.005427408,"May 23, 2019",GT
0.001515152,"May 23, 2019",GT
0.049576784,"May 23, 2019",GT
-0.039370079,"May 23, 2019",GT
-0.013846154,"May 23, 2019",GT
0.01891253,"May 23, 2019",GT
0.02625,"May 23, 2019",GT
0.001605136,"May 24, 2019",GT
-0.004398827,"May 24, 2019",GT
0.023454158,"May 24, 2019",GT
0.009762901,"May 24, 2019",GT
0.010657194,"May 24, 2019",GT
0.025,"May 24, 2019",GT
0.004790419,"May 24, 2019",GT
-0.011417697,"May 24, 2019",GT
0.021084337,"May 27, 2019",GT
-0.055299539,"May 27, 2019",GT
0.021463415,"May 27, 2019",GT
-0.033482143,"May 27, 2019",GT
0.006015038,"May 27, 2019",GT
0.016643551,"May 27, 2019",GT
-0.001976285,"May 27, 2019",GT
-0.020949721,"May 28, 2019",GT
-0.005428882,"May 28, 2019",GT
0,"May 30, 2019",GT
0.018475751,"May 30, 2019",GT
0.026420079,"May 30, 2019",GT
0.021097046,"May 30, 2019",GT
0.014789534,"May 30, 2019",GT
-0.012068966,"May 30, 2019",GT
0.033527697,"May 30, 2019",GT
-0.017057569,"May 30, 2019",GT
-0.024324324,"May 30, 2019",GT
0.049618321,"May 30, 2019",GT
0.007462687,"May 30, 2019",GT
-0.009345794,"May 30, 2019",GT
-0.032520325,"May 31, 2019",GT
0.033112583,"May 31, 2019",GT
0,"May 31, 2019",GT
0.031700288,"May 31, 2019",GT
0.004219409,"May 31, 2019",GT
0.044857768,"May 31, 2019",GT
0.004273504,"May 31, 2019",GT
-0.014634146,"May 31, 2019",GT
-0.001897533,"June 3, 2019",GT
-0.021341463,"June 3, 2019",GT
-0.00486618,"June 3, 2019",GT
0.020637899,"June 3, 2019",GT
0.016917293,"June 4, 2019",GT
-0.001277139,"June 4, 2019",GT
0.011648746,"June 4, 2019",GT
-0.018087855,"June 4, 2019",GT
0.010928962,"June 4, 2019",GT
0,"June 4, 2019",GT
-0.000619195,"June 5, 2019",GT
-0.012108981,"June 5, 2019",GT
0.023529412,"June 5, 2019",GT
-0.005494505,"June 5, 2019",GT
0.028915663,"June 5, 2019",GT
0.004511278,"June 5, 2019",GT
-0.041615667,"June 6, 2019",GT
-0.021420519,"June 6, 2019",GT
0.006825939,"June 6, 2019",GT
-0.00203666,"June 6, 2019",GT
-0.01986755,"June 6, 2019",GT
-0.014373717,"June 6, 2019",GT
-0.011527378,"June 6, 2019",GT
0.044776119,"June 6, 2019",GT
-0.020151134,"June 6, 2019",GT
0.010344828,"June 6, 2019",GT
0.023668639,"June 10, 2019",GT
0.023668639,"June 10, 2019",GT
0.008865248,"June 10, 2019",GT
0.008865248,"June 10, 2019",GT
-0.006335797,"June 10, 2019",GT
-0.006335797,"June 10, 2019",GT
-0.011764706,"June 11, 2019",GT
-0.03006012,"June 11, 2019",GT
-0.001135074,"June 11, 2019",GT
-0.010060362,"June 11, 2019",GT
-0.003773585,"June 11, 2019",GT
-0.029644269,"June 11, 2019",GT
-0.01615074,"June 12, 2019",GT
0.034129693,"June 12, 2019",GT
0.011013216,"June 12, 2019",GT
0.02448355,"June 12, 2019",GT
0,"June 12, 2019",GT
0.027166882,"June 12, 2019",GT
0,"June 12, 2019",GT
-0.034214619,"June 12, 2019",GT
0.023776224,"June 13, 2019",GT
-0.003012048,"June 13, 2019",GT
0.025236593,"June 13, 2019",GT
-0.003448276,"June 13, 2019",GT
-0.040735874,"June 14, 2019",GT
0.044728435,"June 14, 2019",GT
0.011235955,"June 14, 2019",GT
0.006920415,"June 17, 2019",GT
0.005420054,"June 17, 2019",GT
0.031811895,"June 17, 2019",GT
-0.00802139,"June 17, 2019",GT
-0.027923211,"June 17, 2019",GT
-0.015789474,"June 18, 2019",GT
0.006587615,"June 18, 2019",GT
-0.002358491,"June 18, 2019",GT
0.035971223,"June 18, 2019",GT
0.002624672,"June 18, 2019",GT
-0.021276596,"June 18, 2019",GT
-0.026506024,"June 18, 2019",GT
-0.004316547,"June 19, 2019",GT
-0.008225617,"June 19, 2019",GT
-0.008279125,"June 19, 2019",GT
-0.02283105,"June 19, 2019",GT
0.022613065,"June 19, 2019",GT
0.002840909,"June 19, 2019",GT
-0.001333333,"June 19, 2019",GT
0.010309278,"June 19, 2019",GT
-0.019448947,"June 19, 2019",GT
0.008064516,"June 19, 2019",GT
-0.028169014,"June 19, 2019",GT
-0.027700831,"June 19, 2019",GT
0.056872038,"June 20, 2019",GT
0.018376723,"June 19, 2019",GT
0.010514019,"June 19, 2019",GT
-0.002560819,"June 19, 2019",GT
-0.008726003,"June 19, 2019",GT
0.036117381,"June 19, 2019",GT
0.010349288,"June 21, 2019",GT
-0.021879022,"June 21, 2019",GT
-0.020383693,"June 21, 2019",GT
0.011235955,"June 21, 2019",GT
-0.019193858,"June 21, 2019",GT
0.023529412,"June 21, 2019",GT
-0.00982801,"June 21, 2019",GT
0.025714286,"June 21, 2019",GT
0.025338576,"June 24, 2019",GT
0.030808729,"June 24, 2019",GT
0.00248139,"June 24, 2019",GT
0.042596349,"June 24, 2019",GT
0,"June 24, 2019",GT
-0.060085837,"June 24, 2019",GT
0.051383399,"June 24, 2019",GT
0.005215124,"June 24, 2019",GT
0.074927954,"June 24, 2019",GT
0.010510511,"June 24, 2019",GT
-0.071808511,"June 26, 2019",GT
0.04206501,"June 26, 2019",GT
-0.010141988,"June 26, 2019",GT
0.03931848,"June 26, 2019",GT
0.008219178,"June 26, 2019",GT
0.045112782,"June 26, 2019",GT
0.047202797,"June 26, 2019",GT
0.022113022,"June 27, 2019",GT
-0.003236246,"June 27, 2019",GT
0.03125,"June 27, 2019",GT
0.013333333,"June 27, 2019",GT
-0.025555556,"June 27, 2019",GT
0.020645161,"June 27, 2019",GT
-0.016931217,"June 27, 2019",GT
0.034916201,"June 27, 2019",GT
0.052264808,"June 27, 2019",GT
-0.046753247,"June 27, 2019",GT
-0.02875817,"June 28, 2019",GT
0.02124431,"June 28, 2019",GT
-0.021052632,"June 28, 2019",GT
-0.010230179,"June 28, 2019",GT
0.012371134,"June 28, 2019",GT
0.013468013,"June 28, 2019",GT
0.064469914,"June 29, 2019",GT
0.0078125,"June 28, 2019",GT
0.005,"June 28, 2019",GT
-0.008752735,"July 1, 2019",GT
-0.005673759,"July 1, 2019",GT
0.011006289,"July 1, 2019",GT
0.048104956,"July 1, 2019",GT
-0.012797075,"July 1, 2019",GT
0.062146893,"July 1, 2019",GT
0.005882353,"July 1, 2019",GT
0.002298851,"July 1, 2019",GT
0.019402985,"July 1, 2019",GT
0.018411968,"July 2, 2019",GT
0.045255474,"July 2, 2019",GT
-0.01062417,"July 2, 2019",GT
0.018897638,"July 2, 2019",GT
0,"July 2, 2019",GT
0.044548652,"July 2, 2019",GT
0.006389776,"July 2, 2019",GT
0.00172117,"July 2, 2019",GT
-0.001605136,"July 2, 2019",GT
-0.006868132,"July 3, 2019",GT
0.01183432,"July 3, 2019",GT
-0.002808989,"July 3, 2019",GT
